field_size_x, field_size_y, cell_volume, cell_density, barrier_density, simulation_nr, number_of_cells, mean_speed, mean_xdir, mean_ydir, avg_group_velocity
300,300,200,5,7,1,32,0.20327355032938832,-0.031720549493272555,0.018539819101483928,0.04638921536131208
300,300,200,5,8,0,27,0.21063556429076663,0.010874531592034435,0.0012737622921087585,0.03205590206737189
300,300,200,5,8,1,27,0.20550762595596658,0.001808916848586267,-0.027081246551445285,0.04270004065236886
300,300,200,5,9,0,32,0.20944556906174738,0.005275050025940081,-0.01977747373595369,0.0350574218960983
300,300,200,4,14,0,0,NaN,NaN,NaN,NaN
300,300,200,5,10,0,33,0.21535314631065441,-0.0002037690136926554,0.006132108868104784,0.03197302685303047
300,300,200,5,10,1,33,0.20885664680117497,0.014932986748299466,0.00979305551337886,0.03191563735388374
300,300,200,5,11,0,0,NaN,NaN,NaN,NaN
300,300,200,5,11,1,0,NaN,NaN,NaN,NaN
300,300,200,5,12,0,28,0.20798091939753113,-0.01209542796550243,-0.005492490608948126,0.04131164629144075
